ID,Text,Translation
8598,Cole Kennedy Wilson,科爾肯尼迪威爾遜
8599,Lucas Larsen,盧卡斯拉森
8600,Connor Chapman,卡恩蘿薛爾曼
8601,Antonio Almeida,安東尼奧阿爾梅達
8602,Filip Rosvall,飛利浦羅斯葳
8603,Dan Hassler,丹·哈斯勒
8604,Luis Joia,路易斯 喬雅
8605,Bob Aus,包柏
8606,Matthew Aspland,馬修阿斯普蘭德
8607,Christian Reichardt,克里斯蒂安·雷查德
8608,John Freda,約翰弗雷達
8609,Kai Davis,凱大威斯
8610,Naikos Isilrar,納哈口伊斯塔
8611,Kevin Knaap,凱文伊斯塔爾
8612,Christian Le Bars,克里斯汀 里巴爾斯
8613,Benny Wovnich,本尼 娃布諾斯
8614,Steve Shepherd,史蒂夫謝潑德
8615,Zach Umbsen,扎克翁布森
8616,Ivano Carbonaro,伊萬諾 卡波納諾
8617,Andreas Puth,安德爾斯 普斯
8618,Alex Guti,艾利斯 古蒂
8619,Veeti Poutsalo,菲比蒂 帕撒洛
8620,Sathroz Lupine,薩爾斯 魯平
8621,Broda Czarnego,布羅達 阿雅各
8622,Elouan Briantais,艾勒 布萊恩蒂
2896,Yana Zhivkova,雅娜 雪弗克娃
2897,Elka Tzvetanova,埃爾卡 沙奔蘿娃
2898,Silvia Vasileva,希爾維亞 巴西雷娃
2899,Maria Stanilova,瑪瑞亞 斯丹羅娃
2900,Veselina Slavcheva,維瑟莉娜 斯露切娃
2901,Ivelina Koseva,伊芙瑞納 卡薩娃
2902,Irena Waiblos,伊瑞娜 懷布洛斯
2903,Helena Paneva,海倫娜 帕內瓦
8623,Blaine Cartledge,布萊恩 卡萊
8624,Capitaine Moon,卡布提 莫
8625,Authma Stasley,阿布斯曼 斯戴斯勒
8626,Ziki Mythox,姬克 瑪戴斯
2904,Alvar,阿爾瓦
2905,Ansgar,安斯加爾
2906,Arvid,阿維德
1863,Axel,阿克塞爾
2907,Barger,巴格
2908,Casper,卡斯帕
2909,Dag,達格
2167,Edvard,愛德華
2910,Edvin,埃德溫
2911,Egil,埃吉爾
2912,Einar,埃納爾
2913,Elof,伊爾拉夫
2914,Erling,爾靈
2915,Folke,福爾克
2916,Fredrik,斐特烈
2917,Georg,喬治
2918,Greger,葛雷格
2919,Gudmund,古德蒙
2920,Gunne,古納
2921,Gustav,古斯塔夫
2922,Halvar,哈瓦爾
2923,Harals,哈爾斯
2924,Hasse,哈瑟
2925,Hemming,赫明
2926,Hjalmar,亞爾馬
2927,Holger,霍格
2928,Hugo,雨果
2929,Ingolf,依果夫
2930,Jerker,耶卡
2931,Kare,卡爾
2932,Kjell,謝爾
2933,Lasse,拉瑟
1752,Liam,莉安
2330,Lucas,魯卡斯
2934,Ludde,路德
2935,Ludvig,路易
2936,Mikkel,米基爾
2937,Olander,歐蘭德
2938,Olle,歐萊
1757,Oscar,奧斯卡
2939,Per,佩爾
2940,Ruben,魯本
2941,Salomon,所羅門
2942,Sigge,席格
2943,Sten,斯登
2944,Stigr,斯提格
2945,Strom,斯壯
2946,Svante,思凡提
2947,Theo,提歐
2948,Ulf,奧夫
2949,Vidar,維達
1983,William,威廉
2950,Agneta,奧格內塔
2951,Alfhild,奧菲德
2952,Alice,艾莉絲
2953,Britt,布里特
2954,Camilla,卡莉拉
2955,Carin,卡琳
2057,Cornelia,柯妮莉亞
2956,Eira,艾拉
2957,Elsa,艾爾莎
2958,Felicia,費莉西雅
2959,Freja,斐嘉
2960,Gerda,吉爾達
2961,Greta,格烈達
2962,Gunhild,耿希爾
2963,Hedda,海達
2964,Hildur,希爾德
2965,Hilma,希爾瑪
2966,Ida,艾達
2967,Ines,依妮絲
2968,Ingrid,英格麗
2969,Iris,艾瑞斯
2970,Kajsa,凱薩
2971,Kerstin,克斯丁
2972,Leia,雷雅
2973,Liv,莉芙
2974,Livia,莉維亞
2975,Lotta,羅塔
2976,Lova,洛瓦
2977,Lovisa,洛維薩
2715,Luna,努那
2978,Lykke,萊柯
2979,Matilda,瑪蒂達
2980,Maud,莫德
2981,Minna,米娜
2982,Moa,摩雅
2983,Nea,妮雅
2392,Nicole,妮可
2984,Novalie,諾伐利耶
2985,Olivia,奧莉維亞
2986,Ragna,拉格納
2987,Ronja,朗雅
2988,Rut,拉特
2989,Sanna,莎娜
2990,Sigrid,辛格莉
2991,Siri,Siri大神
2083,Stina,絲汀娜
2992,Svea,思維雅
2993,Tilde,提爾達
2994,Tindra,辛德拉
2995,Tuva,圖娃
2996,Tyra,提拉
2997,Ulla,烏爾拉
2998,Andersson,安德森
2999,Berg,柏格
3000,Bergstrom,柏格斯壯
3001,Carlsson,卡森
3002,Dahlberg,達哈柏格
3003,Eriksson,艾瑞克森
3004,Gustafsson,古斯塔夫森
3005,Holmberg,霍姆柏格
3006,Johansson,強納森
3007,Jonsson,強森
3008,Karlsson,卡爾森
3009,Larsson,拉爾森
3010,Lind,林德
3011,Lindberg,林德柏格
3012,Lindgren,林格倫
3013,Lindstrom,林斯壯
3014,Lundberg,朗伯格
3015,Nilsson,尼爾森
3016,Nordin,諾丁
3017,Olsson,歐爾森
3018,Persson,皮爾森
3019,Pettersson,彼得森
3020,Sandberg,桑德柏格
3021,Svensson,斯文森
3022,Wallin,瓦林
3023,Predefined Color,預設顏色
3024,Exported string,導出字串
3025,Andorra,安道爾
3026,United Arab Emirates,阿拉伯聯合大公國
3027,Afghanistan,阿富汗
3028,Antigua and Barbuda,安提瓜和巴布達
3029,Anguilla,安圭拉
3030,Albania,阿爾巴尼亞
3031,Armenia,亞美尼亞
3032,Angola,安哥拉
3033,Antarctica,南極洲
3034,Argentina,阿根廷
3035,American Samoa,美屬薩摩亞
3036,Austria,奧地利
3037,Australia,澳大利亞
3038,Aruba,阿魯巴
3039,Aland Islands,奧蘭群島
3040,Azerbaijan,亞塞拜然
3041,Bosnia and Herzegovina,波士尼亞與赫塞哥維納
3042,Barbados,巴貝多
3043,Bangladesh,孟加拉
3044,Belgium,比利時
3045,Burkina Faso,布吉納法索
1230,Bulgaria,保加利亞
3046,Bahrain,巴林
3047,Burundi,蒲隆地
3048,Benin,貝寧
3049,Saint Barthelemy,聖巴泰勒米
3050,Bermuda,百慕達
3051,Brunei Darussalam,汶萊
3052,"Bolivia, Plurinational State of",玻利維亞
3053,"Bonaire, Sint Eustatius and Saba",荷蘭加勒比區
1229,Brazil,巴西
3054,Bahamas,巴哈馬
3055,Bhutan,不丹
3056,Bouvet Island,布威島
3057,Botswana,波札那
3058,Belarus,白俄羅斯
3059,Belize,貝里斯
3060,Canada,加拿大
3061,Cocos (Keeling) Islands,科科斯（基林）群島
3062,"Congo, the Democratic Republic of the",剛果民主共和國
3063,Central African Republic,中非共和國
3064,Congo,剛果
3065,Switzerland,瑞士
3066,Cote d'Ivoire,象牙海岸
3067,Cook Islands,庫克群島
3068,Chile,智利
3069,Cameroon,喀麥隆
3070,Colombia,哥倫比亞
3071,Costa Rica,哥斯大黎加
3072,Cuba,古巴
3073,Cabo Verde,維德角
3074,Curacao,古拉索
3075,Christmas Island,聖誕島
3076,Cyprus,塞浦路斯
3077,Czechia,捷克
1224,Germany,德國
3078,Djibouti,吉布地
3079,Denmark,丹麥
3080,Dominica,多明尼克
3081,Dominican Republic,多明尼加共和國
3082,Algeria,阿爾及利亞
3083,Ecuador,厄瓜多
3084,Estonia,愛沙尼亞
3085,Egypt,埃及
3086,Western Sahara,西撒哈拉
3087,Eritrea,厄利垂亞
3088,Spain,西班牙
3089,Ethiopia,衣索比亞
3090,Finland,芬蘭
3091,Fiji,斐濟
3092,Falkland Islands (Malvinas),福克蘭群島（馬爾維納斯群島）
3093,"Micronesia, Federated States of",密克羅尼西亞聯邦
3094,Faroe Islands,法羅群島
1225,France,法國
3095,Gabon,加彭
3096,United Kingdom of Great Britain and Northern Ireland,英國
3097,Grenada,格瑞那達
3098,Georgia,喬治亞
3099,French Guiana,法屬圭亞那
3100,Guernsey,根西島
3101,Ghana,加納
3102,Gibraltar,直布羅陀
3103,Greenland,格陵蘭
3104,Gambia,甘比亞
3105,Guinea,幾內亞
3106,Guadeloupe,瓜德羅普島
3107,Equatorial Guinea,赤道幾內亞
3108,Greece,希臘
3109,South Georgia and the South Sandwich Islands,南喬治亞州和南桑威奇群島
3110,Guatemala,瓜地馬拉
3111,Guam,關島
3112,Guinea-Bissau,幾內亞比索
3113,Guyana,蓋亞那
3114,Hong Kong,香港
3115,Heard Island and McDonald Islands,赫德島和麥克唐納群島
3116,Honduras,洪都拉斯
3117,Croatia,克羅埃西亞
3118,Haiti,海地
3119,Hungary,匈牙利
3120,Indonesia,印尼
3121,Ireland,愛爾蘭
3122,Israel,以色列
3123,Isle of Man,曼島
3124,British Indian Ocean Territory,英屬印度洋領地
3125,Iraq,伊拉克
3126,"Iran, Islamic Republic of",伊朗
3127,Iceland,冰島
3128,Italy,義大利
3129,Jersey,澤西
3130,Jamaica,牙買加
3131,Jordan,約旦
1228,Japan,日本
3132,Kenya,肯亞
3133,Kyrgyzstan,吉爾吉斯
3134,Cambodia,柬埔寨
3135,Kiribati,吉里巴斯
3136,Comoros,葛摩
3137,Saint Kitts and Nevis,聖克里斯多福及尼維斯
3138,"Korea, Democratic People's Republic of",朝鮮民主主義人民共和國
3139,"Korea, Republic of",大韓民國
3140,Kuwait,科威特
3141,Cayman Islands,開曼群島
3142,Kazakhstan,哈薩克
3143,Lao People's Democratic Republic,寮國
3144,Lebanon,黎巴嫩
3145,Saint Lucia,聖露西亞
3146,Liechtenstein,列支敦士登
3147,Sri Lanka,斯里蘭卡
3148,Liberia,賴比瑞亞
3149,Lesotho,賴索托
3150,Lithuania,立陶宛
3151,Luxembourg,盧森堡
3152,Latvia,拉脫維亞
3153,Libya,利比亞
3154,Morocco,摩洛哥
3155,Monaco,摩納哥
3156,"Moldova, Republic of",摩爾多瓦
3157,Montenegro,蒙特內哥羅
3158,Saint Martin (French part),聖馬丁（法國部分）
3159,Madagascar,馬達加斯加
3160,Marshall Islands,馬紹爾群島
3161,"Macedonia, the former Yugoslav Republic of",馬其頓
3162,Mali,馬利
3163,Myanmar,緬甸
3164,Mongolia,蒙古
3165,Macao,澳門
3166,Northern Mariana Islands,北馬里亞納群島
3167,Martinique,馬丁尼克
3168,Mauritania,茅利塔尼亞
3169,Montserrat,蒙塞拉特山
3170,Malta,馬爾他
2007,Mauritius,模里西斯
3171,Maldives,馬爾地夫
3172,Malawi,馬拉威
3173,Mexico,墨西哥
3174,Malaysia,馬來西亞
3175,Mozambique,莫三比克
3176,Namibia,納米比亞
3177,New Caledonia,新喀里多尼亞
3178,Niger,尼日
3179,Norfolk Island,諾福克島
3180,Nigeria,尼日
3181,Nicaragua,尼加拉瓜
3182,Netherlands,荷蘭
3183,Norway,挪威
3184,Nepal,尼泊爾
3185,Nauru,諾魯
3186,Niue,紐埃
3187,New Zealand,紐西蘭
3188,Oman,阿曼
3189,Panama,巴拿馬
3190,Peru,秘魯
3191,French Polynesia,法屬玻里尼西亞
3192,Papua New Guinea,巴布亞新幾內亞
3193,Philippines,菲律賓
3194,Pakistan,巴基斯坦
3195,Poland,波蘭
3196,Saint Pierre and Miquelon,聖皮耶與密克隆群島
3197,Pitcairn,皮特肯群島
3198,Puerto Rico,波多黎各
3199,"Palestine, State of",巴勒斯坦
3200,Portugal,葡萄牙
3201,Palau,帛琉
3202,Paraguay,巴拉圭
3203,Qatar,卡達
3204,Reunion,留尼旺
3205,Romania,羅馬尼亞
3206,Serbia,塞爾維亞
3207,Russian Federation,俄羅斯
3208,Rwanda,盧安達
3209,Saudi Arabia,沙烏地阿拉伯
3210,Solomon Islands,所羅門群島
3211,Seychelles,塞席爾
3212,Sudan,蘇丹
1232,Sweden,瑞典
3213,Singapore,新加坡
3214,"Saint Helena, Ascension and Tristan da Cunha",聖赫倫那、亞森欣和垂斯坦昆哈
3215,Slovenia,斯洛文尼亞
3216,Svalbard and Jan Mayen,斯瓦巴和揚馬延
3217,Slovakia,斯洛伐克
3218,Sierra Leone,獅子山共和國
3219,San Marino,聖馬利諾
3220,Senegal,塞內加爾
3221,Somalia,索馬利亞
3222,Suriname,蘇利南
3223,South Sudan,南蘇丹
3224,Sao Tome and Principe,聖多美和普林西比
3225,El Salvador,薩爾瓦多
3226,Sint Maarten (Dutch part),聖馬丁（荷蘭語部分）
3227,Syrian Arab Republic,敘利亞
3228,Swaziland,史瓦濟蘭
3229,Turks and Caicos Islands,土克凱可群島
3230,Chad,查德
3231,French Southern Territories,法屬南部和南極領地
3232,Togo,多哥
3233,Thailand,泰國
3234,Tajikistan,塔吉克
3235,Tokelau,托克勞
3236,Timor-Leste,東帝汶
3237,Turkmenistan,土庫曼
3238,Tunisia,突尼西亞
3239,Tonga,東加
3240,Turkey,土耳其
3241,Trinidad and Tobago,千里達及托巴哥
3242,Tuvalu,吐瓦魯
3243,"Taiwan, Province of China",台灣
3244,"Tanzania, United Republic of",坦尚尼亞
3245,Ukraine,烏克蘭
3246,Uganda,烏干達
3247,United States Minor Outlying Islands,美國本土外小島嶼
3248,United States of America,美國
3249,Uruguay,烏拉圭
3250,Uzbekistan,烏茲別克
3251,Holy See,聖座
3252,Saint Vincent and the Grenadines,聖文森及格瑞那丁
3253,"Venezuela, Bolivarian Republic of",委內瑞拉
3254,"Virgin Islands, British",維爾京群島，英國
3255,"Virgin Islands, U.S.",美屬維京群島
3256,Viet Nam,越南
3257,Vanuatu,萬那杜
3258,Wallis and Futuna,瓦利斯和富圖納
3259,Samoa,薩摩亞
3260,Yemen,葉門
3261,Mayotte,馬約特
3262,South Africa,南非
3263,Zambia,尚比亞
3264,Zimbabwe,辛巴威
8074,Run on activation,
8075,Run on deactivation,
3439,Shader Filename,
3441,Texture1,
3443,Texture2,
3451,FOV,
3452,Time of day,
3453,Gameplay Indicators,
3454,Photo Filter,
3456,Exposure,
3457,Fog Density,
8656,Depth of Field,
8657,Focus Depth,
8658,Defocus Strength,
3458,Bloom Strength,
3459,Pin Rollover Context,
3460,Pin Rollover Hint,
7604,<left_click> Select,<left_click> 選擇
3461,Pin Rollover Hint Xbox,
3462,Pin Summary 1,
3465,Pin Progress Value,
3466,Pin Progress Max,
3467,Pin on Start,
3468,Blink,
3469,Obvious Blink,
7904,"Chooses a random mystery, preferably one you have not played yet.",
6839,None,
3492,Starting Funding (M),
3493,Tech Funding (M),
3494,Funding earned for each Tech researched,
3495,Breakthrough Funding (M),
3496,Funding earned for each Breakthrough Tech researched,
3497,Breakthrough applicants,
3498,Applicants earned for each Breakthrough Tech researched,
3499,Cargo Capacity,酬載量
3500,Starting Rockets,
6840,Rocket price (M),火箭售價 (百萬)
6841,Specify 0 to disable buying,
6842,Applicants price (M),應徵者價錢 (百萬)
3503,Starting Techs to research,
3504,Number of initially available Techs to research,
3505,Trait given to colonists,賦予殖民者的性格
3509,Effect,效果
3510,Flavor text,
7968,Default Dome Skin,
8076,Goal,目標
8077,Timeout (Sols),
8078,Target,
8494,Free Space Left,
3491,Challenge Mod (%),
1000108,Filter,
3506,Bonus Breakthrough Anomalies,
3507,Bonus event Anomalies,
3508,Bonus free Tech Anomalies,
3511,Bonus Rockets,
8022,Game Apply,
1109,Prefab Buildings,預製建築
7677,RC Rover,漫遊者號
3512,RC Explorer,探索者號
3541,Modifier name <number>,
3542,Modifier value <number>,
3543,Sponsor nation name <number>,贊助商國名 <number>
3544,Sponsor nation percent <number>,贊助商國家百分比 <number>
3548,Borderless,無邊框
3549,Exclusive,
3547,Windowed,視窗化
3550,Fullscreen,全螢幕
7375,High,高
6843,Custom,自訂
7376,High,高
7377,High,高
3552,70,
3553,85,
3554,100,
7378,High,高
7379,High,高
3551,Ultra,
7380,High,高
6844,Off,關閉
3555,FXAA,
6845,Off,關閉
3556,2x,
7969,4x,
7970,8x,
8079,16x,
7381,High,高
644,Low,低
645,Medium,中
7382,High,高
6846,Off,關
6847,On,開
6848,Off,關
6849,On,開
6850,Off,關
3558,FPS,楨數
3559,ms,毫秒
3560,Move Units,移動單位
3561,Both,
3562,Fullscreen Mode,全螢幕模式
1601,Resolution,解析度
3563,Refresh Rate,更新率
3564,Vsync,Vsync
3565,UI Scale,UI比例
3566,Brightness,亮度
3568,Shadows,陰影
3569,Textures,紋理
3570,Anisotropy,非等項性 
3571,Effects,效果
3572,Lights,
3573,Postprocessing,
3574,Bloom,
8034,Eye Adaptation,
3455,Vignette,
3575,Antialiasing,反鋸齒
3576,View Distance,視野距離
7772,Object Detail,
3577,Resolution Percent,
3578,Framerate Counter,
3579,Master Volume,主音量
3580,Music,音樂
3581,Sounds,聲音
7811,Voice,語音
3582,Mute when Minimized,最小化時靜音
3583,Radio Station,廣播電台
3584,Invert Mouse Wheel,反轉滑鼠滾輪
3585,Invert Look,
3586,Invert Rotation,反向旋轉
3587,Scroll Outside Window,
3588,Right-click Action,
3589,Controller,控制器
3590,Camera Movement Speed,鏡頭移動速度
3591,Autosave,自動儲存
3592,Hint Notifications,提示通知
7544,Display Area Margin,顯示區域邊界
8529,Autosave to Cloud,自動儲存到雲端
1000102,Language,語言
7579,Restart the game to display the selected language,重新開始遊戲以顯示所選語言
3593,Folder,
3594,Silence between tracks (sec),
7905,Play,
3595,Color,顏色
1000110,Type,
3598,Dormant Min,
3599,Dormant Max,
3600,Active Min,
3601,Active Max,
3602,Warning Min,
3603,Warning Max,
3604,Warm Opacity,
3605,Dust Opacity Time,
3606,Cool Down Opacity Time,
3607,Sanity/Sec Damage,理智/秒傷害
8495,Dust/Sec,塵/秒
3609,Any,
7350,<red>No active research</red>,<red>沒有正在執行的研究</red>
3918,Unknown Tech (<FieldDisplayName>),未知科技 (<FieldDisplayName>)
3919,"<FieldDescription><newline><newline>To unlock, research more technologies in this field or use the Explorer rover to analyze anomalies.",<FieldDescription><newline><newline>研究更多這個領域的科技，或是使用探索者分析觀察點，來解鎖。
3920,<description><newline><newline><em>Researched</em>,<description><newline><newline><em>已研究</em>
3923,<left><left_click> Queue for research<right><em>Ctrl+<left_click></em> Start research,<left><left_click> 研究佇列<right><em>Ctrl+<left_click></em> 開始研究
7775,<right_click> Remove from research queue,<right_click> 從研究佇列中移除
8534,<em>Ctrl+<left_click></em> Start research,<em>Ctrl+<left_click></em> 開始研究
3925,<left><ButtonA> Queue for research<right><RightTrigger><ButtonA> Start research,<left><ButtonA> 研究佇列<right><RightTrigger><ButtonA> 開始研究
8659,<RightTrigger><ButtonA> Start research,<RightTrigger><ButtonA> 開始研究
3610,Aggregated information for all resources in the Colony.,殖民地所有資源的總資訊。
235513581267,Resource Overview,資源總覽
7853,Colonists Overview,殖民總覽
3611,"Last export<right>Sol <day>, Hour <hour><newline><left>Rare Metals exported<right><preciousmetals(amount)>","上次出口日期<right>太陽日<day>,  <hour>時 <newline><left>稀有金屬出口<right><preciousmetals(amount)>"
3612,Last export<right>N/A,上次出口<right>N/A
3614,Rare Metals price<right><white><funding(price)></white>,稀有金屬地球售價<right><white><funding(price)></white>
3615,Last Export<right><white><funding(LastExportFunding)></white>,上次出口<right><white><funding(LastExportFunding)></white>
7812,Total Export<right><funding(number)>,總出口<right><funding(number)>
3616,Other Income<right><green><funding(IncomePerSol)></green>,其它收入<right><green><funding(IncomePerSol)></green>
3619,"Power, Water and Oxygen are distributed via Power and Life Support grids.<newline>",透過維生系統網路 運輸的 電力、水資源以及氧氣<newline>
3620,Power production<right><power(TotalProducedPower)>,電力產能<right><power(TotalProducedPower)>
3621,Power demand<right><power(TotalRequiredPower)>,尖峰用電<right><power(TotalRequiredPower)>
3622,Stored Power<right><power(TotalStoredPower)>,已儲電力<right><power(TotalStoredPower)>
3623,Oxygen production<right><air(TotalProducedAir)>,氧氣產能<right><air(TotalProducedAir)>
3624,Oxygen demand<right><air(TotalRequiredAir)>,尖峰用氧<right><air(TotalRequiredAir)>
3625,Stored Oxygen<right><air(TotalStoredAir)>,已儲氧氣<right><air(TotalStoredAir)>
3626,Water production<right><water(TotalProducedWater)>,水資源產能<right><water(TotalProducedWater)>
3627,Water demand<right><water(TotalRequiredWater)>,尖峰用水<right><water(TotalRequiredWater)>
3628,Stored Water<right><water(TotalStoredWater)>,已儲水資源<right><water(TotalStoredWater)>
3629,Power surplus<right><green><power(number)></green>,過剩電量<right><green><power(number)></green>
3630,Power shortage<right><red><power(number)></red>,電力短缺<right><red><power(number)></red>
3631,Oxygen surplus<right><green><air(number)></green>,過剩氧氣<right><green><air(number)></green>
3632,Oxygen shortage<right><red><air(number)></red>,氧氣短缺<right><red><air(number)></red>
3633,Water surplus<right><green><water(number)></green>,過剩水資源<right><green><water(number)></green>
3634,Water shortage<right><red><water(number)></red>,水資源短缺<right><red><water(number)></red>
3635,"Basic resource production, consumption and other stats from the <em>last Sol</em>, unless otherwise stated. Resources in consumption buildings are not counted towards the total available amount.",<em>上一個太陽日</em>基本資源的產能、消耗與其它資訊內容。除非有特別建築，否則資源內正在消耗的資源將不會加入統計中。
3636,Metals production<right><metals(MetalsProducedYesterday)>,金屬產能<right><metals(MetalsProducedYesterday)>
3637,From surface deposits<right><metals(MetalsGatheredYesterday)>,從地表挖掘<right><metals(MetalsGatheredYesterday)>
3638,Metals consumption<right><metals(MetalsConsumedByConsumptionYesterday)>,金屬消耗<right><metals(MetalsConsumedByConsumptionYesterday)>
3639,Metals maintenance<right><metals(MetalsConsumedByMaintenanceYesterday)>,維護用消耗<right><metals(MetalsConsumedByMaintenanceYesterday)>
3640,Concrete production<right><concrete(ConcreteProducedYesterday)>,混凝土產能<right><concrete(ConcreteProducedYesterday)>
3641,Concrete consumption<right><concrete(ConcreteConsumedByConsumptionYesterday)>,混凝土消耗<right><concrete(ConcreteConsumedByConsumptionYesterday)>
3642,Concrete maintenance<right><concrete(ConcreteConsumedByMaintenanceYesterday)>,維護用消耗<right><concrete(ConcreteConsumedByMaintenanceYesterday)>
3643,Food production<right><food(FoodProducedYesterday)>,食物產能<right><food(FoodProducedYesterday)>
3644,Food consumption<right><food(FoodConsumedByConsumptionYesterday)>,食物消耗<right><food(FoodConsumedByConsumptionYesterday)>
3646,Rare Metals production<right><preciousmetals(PreciousMetalsProducedYesterday)>,稀有金屬產能<right><preciousmetals(PreciousMetalsProducedYesterday)>
3647,Rare Metals consumption<right><preciousmetals(PreciousMetalsConsumedByConsumptionYesterday)>,稀有金屬消耗<right><preciousmetals(PreciousMetalsConsumedByConsumptionYesterday)>
3648,Rare Metals maintenance<right><preciousmetals(PreciousMetalsConsumedByMaintenanceYesterday)>,維護用消耗<right><preciousmetals(PreciousMetalsConsumedByMaintenanceYesterday)>
3649,<LastExportStr>,
3654,"Advanced resource production, consumption and other stats from the <em>last Sol</em>, unless otherwise stated. Resources in consumption buildings are not counted towards the total available amount.",<em>上一個太陽日</em>進階資源的產能、消耗與其它資訊內容，除非有特別建築，否則資源內正在消耗的資源將不會加入統計中。
3655,Polymers production<right><polymers(PolymersProducedYesterday)>,聚合物產能<right><polymers(PolymersProducedYesterday)>
3656,From surface deposits<right><polymers(PolymersGatheredYesterday)>,從地表挖掘<right><polymers(PolymersGatheredYesterday)>
3657,Polymers consumption<right><polymers(PolymersConsumedByConsumptionYesterday)>,聚合物消耗<right><polymers(PolymersConsumedByConsumptionYesterday)>
3658,Polymers maintenance<right><polymers(PolymersConsumedByMaintenanceYesterday)>,維護用消耗<right><polymers(PolymersConsumedByMaintenanceYesterday)>
3659,Electronics production<right><electronics(ElectronicsProducedYesterday)>,電子零件產能<right><electronics(ElectronicsProducedYesterday)>
3660,Electronics consumption<right><electronics(ElectronicsConsumedByConsumptionYesterday)>,電子零件消耗<right><electronics(ElectronicsConsumedByConsumptionYesterday)>
3661,Electronics maintenance<right><electronics(ElectronicsConsumedByMaintenanceYesterday)>,維護用消耗<right><electronics(ElectronicsConsumedByMaintenanceYesterday)>
3662,Machine Parts production<right><machineparts(MachinePartsProducedYesterday)>,機械零件產能<right><machineparts(MachinePartsProducedYesterday)>
3663,Machine Parts consumption<right><machineparts(MachinePartsConsumedByConsumptionYesterday)>,機械零件消耗<right><machineparts(MachinePartsConsumedByConsumptionYesterday)>
3664,Machine Parts maintenance<right><machineparts(MachinePartsConsumedByMaintenanceYesterday)>,維護用消耗<right><machineparts(MachinePartsConsumedByMaintenanceYesterday)>
3665,Fuel production<right><fuel(FuelProducedYesterday)>,燃料產能<right><fuel(FuelProducedYesterday)>
3666,Fuel consumption<right><fuel(FuelConsumedByConsumptionYesterday)>,燃料消耗<right><fuel(FuelConsumedByConsumptionYesterday)>
3667,Fuel maintenance<right><fuel(FuelConsumedByMaintenanceYesterday)>,維護用消耗<right><fuel(FuelConsumedByMaintenanceYesterday)>
3668,Refueling of Rockets<right><fuel(RocketRefuelFuelYesterday)>,火箭燃料<right><fuel(RocketRefuelFuelYesterday)>
566,Unemployed<right><colonist(number)>,未受雇<right><colonist(number)>
567,Vacant work slots<right><colonist(number)>,閒置空缺<right><colonist(number)>
568,Disabled work slots<right><colonist(number)>,已關閉的空缺<right><colonist(number)>
569,"No unemployment, no vacant workplaces",無失業人口，無可用職缺
548,Unemployed and looking for work<right><colonist(number)>,需要工作<right><colonist(number)>
549,Vacant work slots<right><colonist(number)>,閒置的空缺<right><colonist(number)>
550,Disabled work slots<right><colonist(number)>,關閉的空缺<right><colonist(number)>
7346,Renegades<right><colonist(number)>,叛徒<right><colonist(number)>
552,Vacant residential slots<right><colonist(number)>,閒置的居住空間<right><colonist(number)>
7624,Vacant nursery slots<right><colonist(number)>,閒置的育幼空間<right><colonist(number)>
551,Homeless<right><colonist(number)>,無家可歸<right><colonist(number)>
554,Children<right><colonist(number)>,孩童<right><colonist(number)>
555,Youth<right><colonist(number)>,年輕人<right><colonist(number)>
556,Adults<right><colonist(number)>,成年人<right><colonist(number)>
557,Middle Aged<right><colonist(number)>,中年人<right><colonist(number)>
558,Senior<right><colonist(number)>,老年人<right><colonist(number)>
316,<newline>,
8035,Martianborn<right><colonist(number)>,火星之子<right><colonist(number)>
8036,Earthborn<right><colonist(number)>,地球之子<right><colonist(number)>
7858,<specialization><right><colonist(number)>,
7861,"Perks are beneficial traits, representing various talents and abilities of your Colonists.","優點 是一項有用的個人性格，可能是任何方面的如 天賦、能力個性等等
"
7862,"Flaws are Detrimental traits, representing various flaws and disabilities of your Colonists.","缺陷 是一種負面的性格，它可能會是 精神上或者是個人的壞習慣
"
7863,Rare traits denote exceptional citizens that have significant impact on your Colony.,稀有性格 代表這些傑出市民可以對殖民地有很大的幫助
7859,<trait><right><colonist(number)>,
7864,Homeless colonists: <colonist(number)>,無家可歸：<colonist(number)>
7865,Select a homeless colonist.,選擇無家可歸的殖民者
7866,There are no homeless colonists.,沒有無家可歸的人
7867,Unemployed colonists: <colonist(number)>,沒有工作的殖民者：<colonist(number)>
7868,Select an unemployed colonist.,選擇未受雇的殖民者
7869,There are no unemployed colonists.,沒有未受雇的人
7870,Problematic colonists: <colonist(number)>,有問題的殖民者： <colonist(number)>
7871,Select a colonist suffering from a status effect.,依照殖民者的狀況選擇
7971,There are no colonists suffering from status effects.,沒有殖民者發生狀況
693,"A pile of processed resources, available for your Drones.",
694,Waste Rock Pile,廢棄碎石堆
3673,A pile of Waste Rock,一堆廢棄碎石
3675,Default starting resources,
3676,Rover Start,
3677,Materials,
3678,Probe,
3525,Orbital Probe,軌道探測衛星
3679,Reveals underground deposits in the scanned area.,掃描探測所選擇的區域是否有地底資源
3680,Immediately scans a Sector for deposits and Anomalies.<DeepScanWarning><newline><newline>Available Orbital Probes<right><NumProbes>,立即掃描這個地圖區塊上的資源點與觀察點.<DeepScanWarning><newline><newline>可用的軌道探測衛星<right><NumProbes>
3681,<left_click> Select Sector,<left_click> 選擇地圖區塊
7882,<PinRolloverGamepadHint>,
3683,<NumProbes>,
3682,<ButtonA> Overview,
